f k11 k12 k13 k14 k21 k22 k23 k24
   1.5915494309189536e-03   1.0762102902544671e+01   1.1716029900209204e+01   1.1866552600616788e+02   1.1965602941012672e+02   3.7688860282830994e+01   3.6716948776836603e+01   9.9201750503275221e+01   9.8360159985307519e+01
   1.7258220403758289e-03   1.0762037863108105e+01   1.1715965860341294e+01   1.1865699460909975e+02   1.1964747152389073e+02   3.7688285313705606e+01   3.6716369553933639e+01   9.9196299786529636e+01   9.8354655639265800e+01
   1.8714226885980156e-03   1.0761961365989555e+01   1.1715890529905890e+01   1.1864696520331782e+02   1.1963741097731393e+02   3.7687609286229282e+01   3.6715688532948086e+01   9.9189891993635769e+01   9.8348184804398642e+01
   2.0293070765493009e-03   1.0761871388525746e+01   1.1715801912320378e+01   1.1863517521805827e+02   1.1962558438412076e+02   3.7686814448339497e+01   3.6714887834903095e+01   9.9182359369493568e+01   9.8340578077273463e+01
   2.2005115338310640e-03   1.0761765549382874e+01   1.1715697655657040e+01   1.1862131623535673e+02   1.1961168236837277e+02   3.7685879933541365e+01   3.6713946445279419e+01   9.9173504867862476e+01   9.8331636476086658e+01
   2.3861598209953820e-03   1.0761641044349233e+01   1.1715574988540780e+01   1.1860502605199262e+02   1.1959534160171982e+02   3.7684781216006819e+01   3.6712839665862489e+01   9.9163097079991076e+01   9.8321126319785691e+01
   2.5874705057418843e-03   1.0761494570407276e+01   1.1715430644162691e+01   1.1858587939273026e+02   1.1957613548774299e+02   3.7683489470909123e+01   3.6711538471426991e+01   9.9150864301654238e+01   9.8308773237274764e+01
   2.8057649614145947e-03   1.0761322235862270e+01   1.1715260770089671e+01   1.1856337705556030e+02   1.1955356327340412e+02   3.7681970823729223e+01   3.6710008754991797e+01   9.9136487598518102e+01   9.8294255165303639e+01
   3.0424760402997025e-03   1.0761119453854027e+01   1.1715060821056165e+01   1.1853693323780031e+02   1.1952703733567161e+02   3.7680185469563625e+01   3.6708210442694700e+01   9.9119592709421511e+01   9.8277194173133211e+01
   3.2991574786545171e-03   1.0760880816025763e+01   1.1714825431312835e+01   1.1850586075697355e+02   1.1949586835633858e+02   3.7678086640334193e+01   3.6706096456244381e+01   9.9099740604844570e+01   9.8257146929561046e+01
