f k11 k12 k13 k14 k21 k22 k23 k24
   1.5915494309189536e-03   1.7024110709660302e+01   1.8084826620451629e+01   1.1647776004141902e+02   1.1777166767539941e+02   6.0393738272803034e+01   5.9309420694630980e+01   9.1765021385244168e+01   9.1334617199373156e+01
   1.7258220403758289e-03   1.7023833159078794e+01   1.8084530019491972e+01   1.1647351086870964e+02   1.1776742067748280e+02   6.0392809159905227e+01   5.9308509873791770e+01   9.1763886947781700e+01   9.1333352579108052e+01
   1.8714226885980156e-03   1.7023506821616081e+01   1.8084181281609702e+01   1.1646851502618026e+02   1.1776242738929595e+02   6.0391716717096507e+01   5.9307438939426326e+01   9.1762553041800615e+01   9.1331865629003090e+01
   2.0293070765493009e-03   1.7023123125871024e+01   1.8083771246285092e+01   1.1646264142077749e+02   1.1775655678342571e+02   6.0390432243608437e+01   5.9306179756264093e+01   9.1760984599204946e+01   9.1330117272761356e+01
   2.2005115338310640e-03   1.7022671996128640e+01   1.8083289145082549e+01   1.1645573598647962e+02   1.1774965487061147e+02   6.0388921999580234e+01   5.9304699249345845e+01   9.1759140388393661e+01   9.1328061570306190e+01
   2.3861598209953820e-03   1.7022141588959450e+01   1.8082722320029813e+01   1.1644761767494352e+02   1.1774154069218645e+02   6.0387146322967212e+01   5.9302958538396780e+01   9.1756971931641274e+01   9.1325644513762143e+01
   2.5874705057418843e-03   1.7021517983932533e+01   1.8082055892905554e+01   1.1643807375271807e+02   1.1773200161934079e+02   6.0385058592314451e+01   5.9300911921130975e+01   9.1754422232573873e+01   9.1322802612846559e+01
   2.8057649614145947e-03   1.7020784820537788e+01   1.8081272376968219e+01   1.1642685428750337e+02   1.1772078784170374e+02   6.0382604008735676e+01   5.9298505679362563e+01   9.1751424280530159e+01   9.1319461233076311e+01
   3.0424760402997025e-03   1.7019922872086251e+01   1.8080351221230885e+01   1.1641366568694701e+02   1.1770760590875624e+02   6.0379718165913218e+01   5.9295676677371482e+01   9.1747899292824059e+01   9.1315532643924286e+01
   3.2991574786545171e-03   1.7018909545819877e+01   1.8079268275734957e+01   1.1639816313177408e+02   1.1769211116587574e+02   6.0376325371687130e+01   5.9292350716829780e+01   9.1743754649175500e+01   9.1310913726751750e+01
   3.5774940952007770e-03   1.7017718296688901e+01   1.8077995164363099e+01   1.1637994172040963e+02   1.1767389890216120e+02   6.0372336678714220e+01   5.9288440606639575e+01   9.1738881464665823e+01   9.1305483283840530e+01
   3.8793128500237521e-03   1.7016317940212772e+01   1.8076498549530093e+01   1.1635852611447224e+02   1.1765249399938813e+02   6.0367647574644096e+01   5.9283843899146994e+01   9.1733151738338407e+01   9.1299098879969009e+01
   4.2065948364660589e-03   1.7014671847502999e+01   1.8074739270562187e+01   1.1633335844349506e+02   1.1762733884037328e+02   6.0362135274156948e+01   5.9278440236272438e+01   9.1726415003772757e+01   9.1291593136531304e+01
   4.5614882847292287e-03   1.7012737002862544e+01   1.8072671334689218e+01   1.1630378419299022e+02   1.1759777920074367e+02   6.0355655545909599e+01   5.9272088240001985e+01   9.1718494395386799e+01   9.1282769384971630e+01
   4.9463226625367212e-03   1.7010462901360128e+01   1.8070240736296153e+01   1.1626903576277941e+02   1.1756304781081677e+02   6.0348038996823817e+01   5.9264621871314731e+01   9.1709182029579637e+01   9.1272396571078716e+01
   5.3636239654130018e-03   1.7007790260392369e+01   1.8067384076388137e+01   1.1622821334294576e+02   1.1752224523462539e+02   6.0339086724105229e+01   5.9255846169852141e+01   9.1698233582832657e+01   9.1260203284219003e+01
   5.8161312969418795e-03   1.7004649515484616e+01   1.8064026950100480e+01   1.1618026271393015e+02   1.1747431767210878e+02   6.0328565231823873e+01   5.9245532273401174e+01   9.1685361929201690e+01   9.1245870765678546e+01
   6.3068148478343401e-03   1.7000959066456101e+01   1.8060082065538300e+01   1.1612394953696773e+02   1.1741803124993103e+02   6.0316200493755950e+01   5.9233411601511747e+01   9.1670229676919121e+01   9.1229024727709017e+01
   6.8388953918178978e-03   1.6996623235633187e+01   1.8055447052294546e+01   1.1605782966405800e+02   1.1735194232904577e+02   6.0301671027538305e+01   5.9219169071347537e+01   9.1652440417734269e+01   9.1209225789523998e+01
   7.4158654263155313e-03   1.6991529895122792e+01   1.8050001912747970e+01   1.1598021496712782e+02   1.1727436332712661e+02   6.0284599827127401e+01   5.9202435196313971e+01   9.1631528472812363e+01   9.1185958308296378e+01
   8.0415120966784263e-03   1.6985547715416388e+01   1.8043606063830449e+01   1.1588913417005314e+02   1.1718332353733565e+02   6.0264544981441063e+01   5.9182776899458986e+01   9.1606946885230741e+01   9.1158617352313996e+01
   8.7199420544439212e-03   1.6978522983028295e+01   1.8036094911611485e+01   1.1578228817327603e+02   1.1707652443008519e+02   6.0240988787416605e+01   5.9159686854643958e+01   9.1578053371195551e+01   9.1126493530219065e+01
   9.4556084127843526e-03   1.6970275930860552e+01   1.8027275896143873e+01   1.1565699940072216e+02   1.1695128896319206e+02   6.0213325146509824e+01   5.9132571149997439e+01   9.1544093900130818e+01   9.1088755355465963e+01
   1.0253339976078529e-02   1.6960596522081204e+01   1.8016923940092877e+01   1.1551015478862814e+02   1.1680450451407390e+02   6.0180845016285367e+01   5.9100735051585367e+01   9.1504183528222427e+01   9.1044428790115532e+01
   1.1118372935464306e-02   1.6949239627292453e+01   1.8004776232516956e+01   1.1533814219700092e+02   1.1663255920651928e+02   6.0142719675361299e+01   5.9063366632714441e+01   9.1457284061881140e+01   9.0992373579033170e+01
   1.2056385238417091e-02   1.6935919536738318e+01   1.7990526279880772e+01   1.1513678028436975e+02   1.1643127166151298e+02   6.0097981553630021e+01   5.9019518028846143e+01   9.1402178078946392e+01   9.0931255957822515e+01
   1.3073533857951267e-02   1.6920303755749540e+01   1.7973817161476255e+01   1.1490124228016170e+02   1.1619581459133198e+02   6.0045502384741368e+01   5.8968084084069453e+01   9.1337438789743842e+01   9.0859517300481386e+01
   1.4176495206073746e-02   1.6902006044513744e+01   1.7954233937934056e+01   1.1462597465910427e+02   1.1592063322102412e+02   5.9983968460269544e+01   5.8907778178345112e+01   9.1261395182999436e+01   9.0775338273157772e+01
   1.5372508956757774e-02   1.6880578685159175e+01   1.7931295182097958e+01   1.1430461251855934e+02   1.1559936031121735e+02   5.9911852812924820e+01   5.8837105073305338e+01   9.1172091881957272e+01   9.0676598089078198e+01
   1.6669425566084355e-02   1.6855503993283023e+01   1.7904443634627626e+01   1.1392989453772491e+02   1.1522473062576051e+02   5.9827384240321294e+01   5.8754330698790632e+01   9.1067243147310535e+01   9.0560828531465376e+01
   1.8075757801466408e-02   1.6826185141411028e+01   1.7873036036549532e+01   1.1349358181228810e+02   1.1478849909179721e+02   5.9728513215065782e+01   5.8657448936136895e+01   9.0944180525686590e+01   9.0425162546341070e+01
   1.9600736618185902e-02   1.6791936433096541e+01   1.7836332262707852e+01   1.1298638665470310e+02   1.1428136868367264e+02   5.9612874928732879e+01   5.8544145654521792e+01   9.0799793784122897e+01   9.0266277432736786e+01
   2.1254371750009073e-02   1.6751973263638785e+01   1.7793483979530176e+01   1.1239791964827533e+02   1.1369293624513307e+02   5.9477750007819687e+01   5.8411760544024283e+01   9.0630465032420005e+01   9.0080333009522832e+01
   2.3047517411587677e-02   1.6705402132011738e+01   1.7743523183980393e+01   1.1171666581169058e+02   1.1301166701609964e+02   5.9320023843558118e+01   5.8257247687171130e+01   9.0431996370782500e+01   8.9862905660637921e+01
   2.4991943543906929e-02   1.6651211233195390e+01   1.7685351153994276e+01   1.1093000355358669e+02   1.1222491143615667e+02   5.9136146020971587e+01   5.8077136345030702e+01   9.0199532080016283e+01   8.9608919907833609e+01
