f k11 k12 k13 k14 k21 k22 k23 k24
   1.5915494309189536e-03   1.7579166215096844e+04   1.7579431555760304e+04   1.5294072589676855e+03   1.5006004288973716e+03   1.2412055247476303e+04   1.2411139049385405e+04   8.1254430884435038e+01   1.0326854321205329e+02
   1.7191467660085257e-03   1.7579136168967514e+04   1.7579401496505463e+04   1.5293617769761368e+03   1.5005568125970335e+03   1.2412058795484007e+04   1.2411142615878334e+04   8.1311535408251558e+01   1.0332281747003692e+02
   1.8569738053131647e-03   1.7579101101264045e+04   1.7579366413487511e+04   1.5293087124202657e+03   1.5005059247332558e+03   1.2412062925165936e+04   1.2411146767129105e+04   8.1378108177139453e+01   1.0338610277576353e+02
   2.0058506823274658e-03   1.7579060170647932e+04   1.7579325465002799e+04   1.5292468016563687e+03   1.5004465534768358e+03   1.2412067729903563e+04   1.2411151597033710e+04   8.1455708482367683e+01   1.0345988744059453e+02
   2.1666632821000071e-03   1.7579012394065219e+04   1.7579277667571430e+04   1.5291745706296479e+03   1.5003772852100381e+03   1.2412073317341607e+04   1.2411157213837361e+04   8.1546148635496110e+01   1.0354590281356506e+02
   2.3403685126518218e-03   1.7578956622604557e+04   1.7579221871785045e+04   1.5290902999021248e+03   1.5002964709858197e+03   1.2412079811293217e+04   1.2411163742053952e+04   8.1651533688992160e+01   1.0364616197947869e+02
   2.5279999990138208e-03   1.7578891513145565e+04   1.7579156733943302e+04   1.5289919838909996e+03   1.5002021874337188e+03   1.2412087353791756e+04   1.2411171324534675e+04   8.1774306922233833e+01   1.0376300426806459e+02
   2.7306742337652704e-03   1.7578815495028444e+04   1.7579080682709769e+04   1.5288772833672040e+03   1.5000921912007830e+03   1.2412096107251693e+04   1.2411180124648405e+04   8.1917301764325089e+01   1.0389914632247157e+02
   2.9495972206718276e-03   1.7578726730824554e+04   1.7578991879866273e+04   1.5287434701111567e+03   1.4999638658691238e+03   1.2412106256672474e+04   1.2411190328508641e+04   8.2083800843591675e+01   1.0405774052678255e+02
   3.1860716509557957e-03   1.7578623070100228e+04   1.7578888174057913e+04   1.5285873624461642e+03   1.4998141601222112e+03   1.2412118011778026e+04   1.2411202147139553e+04   8.2277602847472622e+01   1.0424244162926472e+02
