f k11 k12 k13 k14 k21 k22 k23 k24
   1.5915494309189536e-03   2.6453560347206508e+01   2.7562351170403566e+01   1.0652086128112096e+02   1.0406712100396336e+02   1.3965061121513578e+01   1.2885159452482933e+01   7.4236555981034769e+01   7.4009289221010079e+01
   1.7258220403758289e-03   2.6452037735846048e+01   2.7560719651439552e+01   1.0651518094780613e+02   1.0406153930426667e+02   1.3967109898923807e+01   1.2887225523826407e+01   7.4233071431281687e+01   7.4005788580638338e+01
   1.8714226885980156e-03   2.6450247693790622e+01   2.7558801570969482e+01   1.0650850293339116e+02   1.0405497724582563e+02   1.3969517875623657e+01   1.2889653798060177e+01   7.4228974868900963e+01   7.4001673102606475e+01
   2.0293070765493009e-03   2.6448143315704080e+01   2.7556546667363715e+01   1.0650065225584260e+02   1.0404726288420534e+02   1.3972347805608395e+01   1.2892507543101857e+01   7.4224158956033435e+01   7.3996834953993201e+01
   2.2005115338310640e-03   2.6445669494647227e+01   2.7553895890185302e+01   1.0649142333818342e+02   1.0403819421092946e+02   1.3975673321586436e+01   1.2895860990561633e+01   7.4218497588067592e+01   7.3991147448724789e+01
   2.3861598209953820e-03   2.6442761497633970e+01   2.7550779873630614e+01   1.0648057469534930e+02   1.0402753393245418e+02   1.3979580788547947e+01   1.2899801202229298e+01   7.4211842634919023e+01   7.3984461773911647e+01
   2.5874705057418843e-03   2.6439343297477759e+01   2.7547117148738156e+01   1.0646782271222150e+02   1.0401500335604371e+02   1.3984171460816405e+01   1.2904430241565226e+01   7.4204020125025579e+01   7.3976603156368697e+01
   2.8057649614145947e-03   2.6435325620642690e+01   2.7542812051165320e+01   1.0645283436269025e+02   1.0400027523498727e+02   1.3989563987528012e+01   1.2909867695134572e+01   7.4194825780037206e+01   7.3967366376888563e+01
   3.0424760402997025e-03   2.6430603664701085e+01   2.7537752274767687e+01   1.0643521869684668e+02   1.0398296540323143e+02   1.3995897316271051e+01   1.2916253593615725e+01   7.4184019794253487e+01   7.3956510525854071e+01
   3.2991574786545171e-03   2.6425054432173425e+01   2.7531806013884882e+01   1.0641451689801350e+02   1.0396262300453830e+02   1.4003334049120859e+01   1.2923751786372208e+01   7.4171320737329921e+01   7.3943752878181044e+01
   3.5774940952007770e-03   2.6418533619996310e+01   2.7524818629142935e+01   1.0639019068333266e+02   1.0393871909376325e+02   1.4012064309081399e+01   1.2932553827144078e+01   7.4156398441662461e+01   7.3928761748401698e+01
   3.8793128500237521e-03   2.6410871995689167e+01   2.7516608762789726e+01   1.0636160879126557e+02   1.0391063335798766e+02   1.4022310177349278e+01   1.2942883430522334e+01   7.4138865717314133e+01   7.3911148168085958e+01
   4.2065948364660589e-03   2.6401871182601482e+01   2.7506963820223582e+01   1.0632803126713232e+02   1.0387763867354664e+02   1.4034330761928567e+01   1.2955001558571862e+01   7.4118268717685169e+01   7.3890456208066325e+01
   4.5614882847292287e-03   2.6391298767660878e+01   2.7495634724709284e+01   1.0628859122464199e+02   1.0383888318235056e+02   1.4048427954661829e+01   1.2969212192950840e+01   7.4094075758921534e+01   7.3866151747661760e+01
   4.9463226625367212e-03   2.6378882636208608e+01   2.7482329842724024e+01   1.0624227372874259e+02   1.0379336953879682e+02   1.4064952924955358e+01   1.2985868838350148e+01   7.4065664376241926e+01   7.3837609473232845e+01
   5.3636239654130018e-03   2.6364304430416372e+01   2.7466707968587542e+01   1.0618789141539928e+02   1.0373993094928379e+02   1.4084313382012574e+01   1.3005381785661699e+01   7.4032306382383879e+01   7.3804097870397968e+01
   5.8161312969418795e-03   2.6347192021350413e+01   2.7448370249983949e+01   1.0612405644053257e+02   1.0367720360328208e+02   1.4106981610172314e+01   1.3028226134871588e+01   7.3993150679372960e+01   7.3764761960255356e+01
   6.3068148478343401e-03   2.6327110881313299e+01   2.7426850932087959e+01   1.0604914833835443e+02   1.0360359508299369e+02   1.4133503240028610e+01   1.3054950534304083e+01   7.3947203567899422e+01   7.3718603523119768e+01
   6.8388953918178978e-03   2.6303554244528179e+01   2.7401606799256061e+01   1.0596127737576077e+02   1.0351724834477318e+02   1.4164506656462923e+01   1.3086186529619940e+01   7.3893306303088551e+01   7.3664458557954461e+01
   7.4158654263155313e-03   2.6275931953124648e+01   2.7372005202390852e+01   1.0585824302402476e+02   1.0341600089923023e+02   1.4200712857619978e+01   1.3122658327064880e+01   7.3830109667378721e+01   7.3600971747918848e+01
   8.0415120966784263e-03   2.6243557905240699e+01   2.7337310580849184e+01   1.0573748724490787e+02   1.0329733889119100e+02   1.4242945459375942e+01   1.3165192654253348e+01   7.3756045378632507e+01   7.3526567750371228e+01
   8.7199420544439212e-03   2.6205636057505153e+01   2.7296669425078473e+01   1.0559604242283611e+02   1.0315834591248334e+02   1.4292140380634311e+01   1.3214728241290853e+01   7.3669294235161360e+01   7.3439419213999201e+01
   9.4556084127843526e-03   2.6161244991191655e+01   2.7249093686391280e+01   1.0543047399036351e+02   1.0299564659182177e+02   1.4349354538721128e+01   1.3272324238801435e+01   7.3567751032735117e+01   7.3337411560299785e+01
   1.0253339976078529e-02   2.6109321137466065e+01   2.7193442731446254e+01   1.0523681811884481e+02   1.0280534532446882e+02   1.4415772625720940e+01   1.3339166632881605e+01   7.3448986489005549e+01   7.3218104768647095e+01
   1.1118372935464306e-02   2.6048640881514881e+01   2.7128404070822473e+01   1.0501051531410917e+02   1.0258296096325240e+02   1.4492710724016355e+01   1.3416571409736495e+01   7.3310206698756247e+01   7.3078692694506401e+01
   1.2056385238417091e-02   2.5977801938548424e+01   2.7052473274873488e+01   1.0474634140727134e+02   1.0232335893054810e+02   1.4581615157654440e+01   1.3505982871642534e+01   7.3148211042733607e+01   7.2915960852889327e+01
   1.3073533857951267e-02   2.5895204628233294e+01   2.6963933738118957e+01   1.0443833830611942e+02   1.0202068306970205e+02   1.4684054581578994e+01   1.3608965129150292e+01   7.2959350008849967e+01   7.2726244139497908e+01
   1.4176495206073746e-02   2.5799033979241887e+01   2.6860837277810898e+01   1.0407974801367324e+02   1.0166829067430760e+02   1.4801702915406796e+01   1.3727184426382893e+01   7.2739485081248148e+01   7.2505386664365105e+01
   1.5372508956757774e-02   2.5687243981046510e+01   2.6740986962400580e+01   1.0366295485844570e+02   1.0125869554518894e+02   1.4936310385745458e+01   1.3862379651881874e+01   7.2483953727199932e+01   7.2248706754591183e+01
   1.6669425566084355e-02   2.5557545768477251e+01   2.6601924064456309e+01   1.0317944262283216e+02   1.0078352563510899e+02   1.5089659729981966e+01   1.4016318225566213e+01   7.2187543565740071e+01   7.1950971245856493e+01
   1.8075757801466408e-02   2.5407402067137749e+01   2.6440921611070021e+01   1.0261977526503571e+02   1.0023350381412062e+02   1.5263504640479065e+01   1.4190734635460666e+01   7.1844481008681313e+01   7.1606384400278387e+01
   1.9600736618185902e-02   2.5234030816993204e+01   2.6254987634036194e+01   1.0197361209721245e+02   9.9598462417665161e+01   1.5459487918411416e+01   1.4387249345715635e+01   7.1448440951927424e+01   7.1208598088495648e+01
   2.1254371750009073e-02   2.5034421471985851e+01   2.6040881843711595e+01   1.0122977039327877e+02   9.8867404314537779e+01   1.5679037696395849e+01   1.4607266732542262e+01   7.0992585323860112e+01   7.0750751117226301e+01
   2.3047517411587677e-02   2.4805367952623314e+01   2.5795149966387118e+01   1.0037635009720364e+02   9.8028624902921635e+01   1.5923241597448250e+01   1.4851852227648680e+01   7.0469639240526845e+01   7.0225546541485230e+01
   2.4991943543906929e-02   2.4543522468337969e+01   2.5514180249309902e+01   9.9400936059884344e+01   9.7069910193392403e+01   1.6192700891199983e+01   1.5121591004893356e+01   6.9872013842405536e+01   6.9625376139409980e+01
   2.7100413070424677e-02   2.4245474243199258e+01   2.5194286455279531e+01   9.8290892351275943e+01   9.5978825282912851e+01   1.6487369557640875e+01   1.5416433286768493e+01   6.9191984159276416e+01   6.8942500509074478e+01
   2.9386765670999633e-02   2.3907856354595317e+01   2.4831820808874493e+01   9.7033759852907934e+01   9.4743104257410408e+01   1.6806386506111277e+01   1.5735534495149155e+01   6.8421928063695461e+01   6.8169290962352861e+01
   3.1866008623488103e-02   2.3527482211307412e+01   2.4423318586379796e+01   9.5617761719408975e+01   9.3351146082478138e+01   1.7147912685652720e+01   1.6077101695510780e+01   6.7554628042059448e+01   6.7298535048068345e+01
   3.4554415309280155e-02   2.3101510495586272e+01   2.3965673190876576e+01   9.4032410830031282e+01   9.1792610785377633e+01   1.7508987952031557e+01   1.6438260605319826e+01   6.6583630815442348e+01   6.6323800809506466e+01
   3.7469632029350677e-02   2.2627633659077127e+01   2.3456336605202029e+01   9.2269199026273142e+01   9.0059096188247622e+01   1.7885424681780254e+01   1.6814959262713550e+01   6.5503650840847385e+01   6.5239845824354191e+01
   4.0630793831950091e-02   2.2104280523563297e+01   2.2893535308030287e+01   9.0322330689283746e+01   8.8144858540303190e+01   1.8271755554902374e+01   1.7201924657319843e+01   6.4310993095516736e+01   6.4043046361418817e+01
