   1.2724500000000001e+01   2.0943951023931954e-05   4.6076692252650298e-04   1.8650392271489594e-04   4.5296329408863918e-03  -6.7047658065890088e-03  -1.8661319620586724e-02
   1.2750000000000000e+01   2.0943951023931954e-05   4.3982297150257102e-04   4.1513942022214909e-04   3.9536205106024871e-03  -1.3316380536584082e-02  -2.1716316428336407e-02
   1.2775500000000001e+01   6.2831853071795870e-05   3.1415926535897931e-04  -1.6665521770412844e-03  -1.4167310270071548e-03  -2.0811926465807248e-02  -1.7238724346953154e-02
   1.2801000000000000e+01   2.9321531433504735e-04   3.3510321638291127e-04  -2.4208699865647444e-03   1.9251935793089313e-03  -1.8152020977660811e-02  -1.7276764580938360e-02
   1.2826500000000001e+01   2.9321531433504735e-04   3.3510321638291127e-04  -3.9938234053748661e-03  -6.4598532335977347e-03  -1.8430225016639466e-02  -1.7709063205676924e-02
   1.2852000000000000e+01   2.9321531433504735e-04   3.3510321638291127e-04  -1.3678029402234002e-03  -1.3896128205998408e-03  -1.9190029765792954e-02  -1.7506783769148014e-02
   1.2877500000000000e+01   3.3510321638291127e-04   3.3510321638291127e-04  -2.7328038498279990e-03  -1.6832017156095920e-03  -1.8588756225276587e-02  -1.6752558258050526e-02
   1.2903000000000000e+01   3.3510321638291127e-04   3.3510321638291127e-04  -2.0883097756599521e-03   1.2901297676101986e-03  -1.8692095108167051e-02  -1.6397583482508544e-02
   1.2928500000000000e+01   3.3510321638291127e-04   3.3510321638291127e-04  -1.9428284713560115e-03   3.6403546516639875e-04  -1.8671401459315937e-02  -1.5969961451305494e-02
   1.2954000000000001e+01   3.3510321638291127e-04   3.3510321638291127e-04  -3.8154575041570065e-03   6.3068800919725766e-04  -1.8840689977950249e-02  -1.5434233366050414e-02
   1.2979500000000000e+01   3.3510321638291127e-04   3.3510321638291127e-04   1.1269228830717757e-04  -3.1025905342000385e-03  -1.8840650964154909e-02  -1.5005990870605829e-02
   1.3005000000000001e+01   3.3510321638291127e-04   3.3510321638291127e-04  -2.1792721011826563e-03  -1.9603950180463767e-03  -1.8951964900586975e-02  -1.4518671521177150e-02
   1.3030500000000000e+01   3.3510321638291127e-04   3.3510321638291127e-04  -1.4714114626722587e-03   1.0022294267530930e-03  -1.8907521315358909e-02  -1.4133518390386329e-02
   1.3056000000000001e+01   3.3510321638291127e-04   3.3510321638291127e-04   3.7602558090368355e-04   1.7809037964507265e-03  -1.8948570106030099e-02  -1.3705432831132139e-02
   1.3081500000000000e+01   3.3510321638291127e-04   3.3510321638291127e-04  -2.1449400434418158e-03  -8.1065795727432235e-03  -1.8858087348483276e-02  -1.3364839763545733e-02
   1.3107000000000001e+01   3.3510321638291127e-04   3.3510321638291127e-04  -2.1957841455090528e-03  -7.6196917901091149e-04  -1.8835245420251431e-02  -1.2991705215535491e-02
   1.3132500000000000e+01   3.3510321638291127e-04   3.3510321638291127e-04  -1.8901055535165902e-03   2.3546609355918719e-03  -1.8704366296545007e-02  -1.2691497836641447e-02
   1.3157999999999999e+01   3.3510321638291127e-04   3.3510321638291127e-04  -5.2808357686528985e-04   1.7509678483306188e-03  -1.8625889120636632e-02  -1.2367468926671874e-02
   1.3183500000000000e+01   3.3510321638291127e-04   3.3510321638291127e-04  -1.5041298930760338e-03   4.5831547005172378e-03  -1.8460528438948430e-02  -1.2103197859091230e-02
   1.3209000000000000e+01   3.3510321638291127e-04   3.3510321638291127e-04  -2.3991805212494844e-04   2.9296691133912089e-04  -1.8334097616722063e-02  -1.1822781666541927e-02
   1.3234500000000001e+01   3.3510321638291127e-04   3.3510321638291127e-04  -5.0572739272276108e-04  -4.4872735421334204e-04  -1.8139548563683848e-02  -1.1590421066340666e-02
   1.3260000000000000e+01   3.3510321638291127e-04   3.3510321638291127e-04  -1.6881948602679706e-03   1.4144193672247863e-03  -1.7972007732220512e-02  -1.1348691924770905e-02
   1.3285500000000001e+01   3.3510321638291127e-04   3.3510321638291127e-04  -2.9648436463244401e-03   1.4703646147615017e-03  -1.7752896411363593e-02  -1.1144683170255826e-02
   1.3311000000000000e+01   3.3510321638291127e-04   3.3510321638291127e-04  -4.6215431671083095e-04   4.2492117165799292e-04  -1.7550297045727241e-02  -1.0937256707959912e-02
   1.3336500000000001e+01   3.3510321638291127e-04   3.3510321638291127e-04  -1.4557385570756805e-03  -2.3618673732011645e-03  -1.7310648277848402e-02  -1.0758465084495544e-02
   1.3362000000000000e+01   3.3510321638291127e-04   3.3510321638291127e-04  -5.2911626672854858e-03  -3.1424818238609655e-03  -1.7078330888287280e-02  -1.0581443879924594e-02
   1.3387500000000001e+01   3.3510321638291127e-04   3.3510321638291127e-04  -4.4501045415869613e-04   1.7785396410249380e-03  -1.6821641091540780e-02  -1.0425108807025300e-02
