f k11 k12 k13 k14 k21 k22 k23 k24
   1.5915494309189536e-03   5.5591008041344074e+04   5.5590848557439407e+04   6.9768820845854509e+02   8.4519306528353070e+02   4.4143686200038748e+04   4.4144779629706594e+04   5.1936538957131665e+02   4.0384409117182855e+02
   1.7191467660085257e-03   5.5590037119456152e+04   5.5589877680602272e+04   6.9804284490702173e+02   8.4539513169599707e+02   4.4142980949689379e+04   4.4144074369422277e+04   5.1998296303705695e+02   4.0453598035820619e+02
   1.8569738053131647e-03   5.5588904326715674e+04   5.5588744940424032e+04   6.9845632711545443e+02   8.4563079618206871e+02   4.4142158114183992e+04   4.4143251522325227e+04   5.2070249146924937e+02   4.0534163949982826e+02
   2.0058506823274658e-03   5.5587582686093461e+04   5.5587423361127388e+04   6.9893836215280055e+02   8.4590562564565732e+02   4.4141198094618536e+04   4.4142291489235184e+04   5.2154060869630746e+02   4.0627947100411996e+02
   2.1666632821000071e-03   5.5586040728190528e+04   5.5585881474773931e+04   6.9950023782236485e+02   8.4622610235216564e+02   4.4140078027489479e+04   4.4141171406326379e+04   5.2251659255044410e+02   4.0737074744157786e+02
   2.3403685126518218e-03   5.5584241744425839e+04   5.5584082574486551e+04   7.0015507275764878e+02   8.4659977191645521e+02   4.4138771241669259e+04   4.4139864602095229e+04   5.2365276076988721e+02   4.0864002261401356e+02
   2.5279999990138208e-03   5.5582142916535886e+04   5.5581983843989292e+04   7.0091810348468368e+02   8.4703541430932501e+02   4.4137246625330110e+04   4.4138339964275321e+04   5.2497491774708305e+02   4.1011558910181418e+02
   2.7306742337652704e-03   5.5579694302065611e+04   5.5579535343145522e+04   7.0180701298508768e+02   8.4754324113546454e+02   4.4135467887981089e+04   4.4136561201864024e+04   5.2651285572241045e+02   4.1182998332418470e+02
   2.9495972206718276e-03   5.5576837652253111e+04   5.5576678825897470e+04   7.0284230550780785e+02   8.4813512277506550e+02   4.4133392700373908e+04   4.4134485985015956e+04   5.2830091318336463e+02   4.1382053753717207e+02
   3.1860716509557957e-03   5.5573505034922295e+04   5.5573346363223274e+04   7.0404773245681497e+02   8.4882484930838314e+02   4.4130971692245294e+04   4.4132064942771329e+04   5.3037859189454446e+02   4.1612997598150230e+02
   3.4415046549006747e-03   5.5569617230634183e+04   5.5569458739362577e+04   7.0545077405690495e+02   8.4962842943345811e+02   4.4128147284643004e+04   4.4129240495365535e+04   5.3279123202141034e+02   4.1880704948461027e+02
   3.7174161749155667e-03   5.5565081865323162e+04   5.5564923584539807e+04   7.0708318107866546e+02   8.5056443180722795e+02   4.4124852329864480e+04   4.4125945494148138e+04   5.3559074208026493e+02   4.2190719915891782e+02
   4.0154480098829647e-03   5.5559791236882498e+04   5.5559633201651028e+04   7.0898158006943902e+02   8.5165437334098817e+02   4.4121008527758197e+04   4.4122101637862019e+04   5.3883637681403752e+02   4.2549323542093981e+02
   4.3373735846079405e-03   5.5553619786563810e+04   5.5553462037781072e+04   7.1118814414410326e+02   8.5292315889620977e+02   4.4116524582217389e+04   4.4117617629110769e+04   5.4259555145236106e+02   4.2963601347687671e+02
   4.6851085025013334e-03   5.5546421158533281e+04   5.5546263743897041e+04   7.1375132926207311e+02   8.5439957646729658e+02   4.4111294056060135e+04   4.4112387029208185e+04   5.4694467512029235e+02   4.3441508090661148e+02
   5.0607219442902543e-03   5.5538024782373657e+04   5.5537867757509739e+04   7.1672667285142745e+02   8.5611685118724120e+02   4.4105192876043991e+04   4.4106285763157313e+04   5.5196997947051091e+02   4.3991926742311915e+02
   5.4664489805833780e-03   5.5528231903656706e+04   5.5528075333431545e+04   7.2017764741329586e+02   8.5811326020044419e+02   4.4098076432426948e+04   4.4099169219169889e+04   5.5776831113884805e+02   4.4624718186666900e+02
